periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2001,Farm Product Raw Material Merchant Wholesalers,EDR 2 - Headwaters,totwageYear,900824,Northwest,51,17663.21568627451,0.0099882491186839,EDR 2
2001,Farm Supplies Merchant Wholesalers,EDR 2 - Headwaters,totwageYear,753889,Northwest,36,20941.36111111111,0.009200102223358037,EDR 2
2018,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,6488391239,Northeast,143648,45168.6848337603,0.050817136066943,EDR 3
2018,Crop Production,EDR 3 - Arrowhead,totwageYear,1072778,Northeast,70,15325.4,0.009478672985781991,EDR 3
2018,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,498487,Northeast,26,19172.576923076922,0.0024071845199518565,EDR 3
2018,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,14691338,Northeast,309,47544.783171521034,0.006518299757409556,EDR 3
2017,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,6190440106,Northeast,143362,43180.48092242017,0.0512120906858595,EDR 3
2017,Crop Production,EDR 3 - Arrowhead,totwageYear,1131766,Northeast,71,15940.366197183099,0.009590706470349859,EDR 3
2017,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,551034,Northeast,32,17219.8125,0.0028922631959508315,EDR 3
2017,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,8520841,Northeast,167,51023,0.0035200876860166097,EDR 3
2016,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5932070230,Northeast,141873,41812.53818556033,0.051477007277817566,EDR 3
2016,Crop Production,EDR 3 - Arrowhead,totwageYear,1309243,Northeast,80,16365.5375,0.01127236860645343,EDR 3
2016,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,587556,Northeast,37,15879.891891891892,0.003470593752931245,EDR 3
2016,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,12517455,Northeast,261,47959.597701149425,0.0056358100667228085,EDR 3
2015,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5968500282,Northeast,142731,41816.425878050315,0.05252080045363406,EDR 3
2015,Crop Production,EDR 3 - Arrowhead,totwageYear,1474676,Northeast,83,17767.180722891568,0.01213982740968261,EDR 3
2015,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,717421,Northeast,33,21740.030303030304,0.003053293856402665,EDR 3
2015,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,9607488,Northeast,258,37238.32558139535,0.005620792575325156,EDR 3
2014,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5738851893,Northeast,141610,40525.753075347784,0.05293899062642292,EDR 3
2014,Crop Production,EDR 3 - Arrowhead,totwageYear,1117034,Northeast,77,14506.935064935065,0.011775500841107202,EDR 3
2014,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,829060,Northeast,27,30705.925925925927,0.0025783040488922843,EDR 3
2014,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,9923709,Northeast,248,40014.95564516129,0.00543859649122807,EDR 3
2013,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5546421775,Northeast,140321,39526.66938662068,0.053093008965813676,EDR 3
2013,Crop Production,EDR 3 - Arrowhead,totwageYear,1124231,Northeast,77,14600.402597402597,0.011361959569130884,EDR 3
2013,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,827344,Northeast,18,45963.555555555555,0.0017591868647380765,EDR 3
2013,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,12230317,Northeast,313,39074.49520766773,0.00689685565079435,EDR 3
2012,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5328664650,Northeast,138502,38473.55742155348,0.05325926620942548,EDR 3
2012,Crop Production,EDR 3 - Arrowhead,totwageYear,1291367,Northeast,88,14674.625,0.013231093068711472,EDR 3
2012,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,938217,Northeast,29,32352.310344827587,0.002913108990457057,EDR 3
2012,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,13431323,Northeast,312,43049.11217948718,0.007034790647336024,EDR 3
2011,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5232547921,Northeast,137823,37965.7090688782,0.05380745222067056,EDR 3
2011,Crop Production,EDR 3 - Arrowhead,totwageYear,1382947,Northeast,105,13170.923809523809,0.016299285936044707,EDR 3
2011,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,827084,Northeast,27,30632.74074074074,0.0028720348899053294,EDR 3
2011,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,22897,Northeast,1,22897,0.004201680672268907,EDR 3
2011,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,28717832,Northeast,331,86760.82175226587,0.007550699181057098,EDR 3
2010,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5037180762,Northeast,137438,36650.567979743595,0.05446374189263465,EDR 3
2010,Crop Production,EDR 3 - Arrowhead,totwageYear,1259744,Northeast,94,13401.531914893618,0.0147705845380264,EDR 3
2010,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,659263,Northeast,15,43950.86666666667,0.0016852039096730705,EDR 3
2010,Support Activities for Crop Production,EDR 3 - Arrowhead,totwageYear,66260,Northeast,3,22086.666666666668,0.0039735099337748344,EDR 3
2010,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,22838,Northeast,1,22838,0.002793296089385475,EDR 3
2010,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,10457736,Northeast,309,33843.80582524272,0.007127370023527241,EDR 3
2010,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,193094,Northeast,7,27584.85714285714,0.001675442795595979,EDR 3
2009,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4896224630,Northeast,136744,35805.7730503715,0.05399000696866863,EDR 3
2009,Crop Production,EDR 3 - Arrowhead,totwageYear,1365641,Northeast,97,14078.773195876289,0.015602380569406465,EDR 3
2009,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,145093,Northeast,8,18136.625,9.142857142857143e-4,EDR 3
2009,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,56001,Northeast,3,18667,0.006507592190889371,EDR 3
2009,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,10950465,Northeast,328,33385.564024390245,0.0076526445953197545,EDR 3
2009,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,175452,Northeast,5,35090.4,0.0010660980810234541,EDR 3
2008,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,5123829515,Northeast,142368,35990.03648994156,0.05393088854820948,EDR 3
2008,Crop Production,EDR 3 - Arrowhead,totwageYear,1556400,Northeast,110,14149.09090909091,0.017747660535656663,EDR 3
2008,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,1154413,Northeast,40,28860.325,0.004636606004404776,EDR 3
2008,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,53500,Northeast,5,10700,0.010224948875255624,EDR 3
2008,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,15925293,Northeast,344,46294.45639534884,0.008054319831421212,EDR 3
2008,Farm Product Raw Material Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,1111360,Northeast,18,61742.22222222222,0.002764552296114268,EDR 3
2007,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4967156348,Northeast,142425,34875.59310514306,0.05373011693303173,EDR 3
2007,Crop Production,EDR 3 - Arrowhead,totwageYear,558005,Northeast,28,19928.75,0.004531477585369801,EDR 3
2007,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,29940,Northeast,3,9980,0.006109979633401222,EDR 3
2007,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,13099741,Northeast,352,37215.173295454544,0.008250515657228577,EDR 3
2007,Farm Product Raw Material Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,1605289,Northeast,25,64211.56,0.003946952952320808,EDR 3
2007,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,174900,Northeast,5,34980,0.001124353496739375,EDR 3
2006,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4731915256,Northeast,141637,33408.75093372494,0.05365478904894834,EDR 3
2006,Crop Production,EDR 3 - Arrowhead,totwageYear,951180,Northeast,49,19411.836734693876,0.007975260416666666,EDR 3
2006,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,589419,Northeast,12,49118.25,0.001499437710858428,EDR 3
2006,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,50728,Northeast,4,12682,0.008097165991902834,EDR 3
2006,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,13109285,Northeast,398,32937.90201005025,0.00936272318803077,EDR 3
2006,Farm Product Raw Material Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,778444,Northeast,16,48652.75,0.002570694087403599,EDR 3
2006,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,719097,Northeast,28,25682.035714285714,0.006737247353224254,EDR 3
2005,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4545837481,Northeast,140024,32464.702343883906,0.05379203415055039,EDR 3
2005,Support Activities for Animal Production,EDR 3 - Arrowhead,totwageYear,47316,Northeast,4,11829,0.007736943907156673,EDR 3
2005,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,14871602,Northeast,501,29683.83632734531,0.011582208248566673,EDR 3
2005,Farm Product Raw Material Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,1246171,Northeast,19,65587.94736842105,0.0031477799867461894,EDR 3
2004,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4488386712,Northeast,138634,32375.800395285427,0.05392166395827969,EDR 3
2004,Crop Production,EDR 3 - Arrowhead,totwageYear,1843559,Northeast,117,15756.91452991453,0.019284654689302787,EDR 3
2004,Support Activities for Crop Production,EDR 3 - Arrowhead,totwageYear,89483,Northeast,7,12783.285714285714,0.010014306151645207,EDR 3
2004,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,17797916,Northeast,627,28385.830940988835,0.014270432664952091,EDR 3
2004,Farm Product Raw Material Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,663111,Northeast,11,60282.818181818184,0.0019590382902938555,EDR 3
2004,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,752020,Northeast,34,22118.235294117647,0.006783719074221868,EDR 3
2003,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4264350905,Northeast,137524,31008.048813298043,0.053991726377638216,EDR 3
2003,Crop Production,EDR 3 - Arrowhead,totwageYear,1620112,Northeast,115,14087.93043478261,0.020122484689413824,EDR 3
2003,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,19523333,Northeast,674,28966.36943620178,0.01481351238488758,EDR 3
2003,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,523180,Northeast,18,29065.555555555555,0.004311377245508982,EDR 3
2002,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4208621545,Northeast,138678,30348.15576371162,0.054361806007716916,EDR 3
2002,Crop Production,EDR 3 - Arrowhead,totwageYear,1526012,Northeast,115,13269.669565217391,0.02050641940085592,EDR 3
2002,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,98738,Northeast,5,19747.6,6.985191394244202e-4,EDR 3
2002,Support Activities for Crop Production,EDR 3 - Arrowhead,totwageYear,141883,Northeast,10,14188.3,0.018796992481203006,EDR 3
2002,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,18259344,Northeast,638,28619.66144200627,0.013549675062651319,EDR 3
2002,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,785545,Northeast,35,22444.14285714286,0.008460236886632826,EDR 3
2001,"Total, All Industries",EDR 3 - Arrowhead,totwageYear,4065299084,Northeast,139017,29243.17949603286,0.053900901159386796,EDR 3
2001,Crop Production,EDR 3 - Arrowhead,totwageYear,1636022,Northeast,111,14738.936936936936,0.020385674931129475,EDR 3
2001,Animal Production and Aquaculture,EDR 3 - Arrowhead,totwageYear,251717,Northeast,12,20976.416666666668,0.001697792869269949,EDR 3
2001,Food Manufacturing,EDR 3 - Arrowhead,totwageYear,21359641,Northeast,771,27703.814526588845,0.016146596858638743,EDR 3
2001,Farm Supplies Merchant Wholesalers,EDR 3 - Arrowhead,totwageYear,223806,Northeast,8,27975.75,0.0020444671607462305,EDR 3
2018,"Total, All Industries",EDR 4 - West Central,totwageYear,3727780469,Northwest,90476,41201.87087183342,0.032006928065777006,EDR 4
2018,Crop Production,EDR 4 - West Central,totwageYear,38690933,Northwest,973,39764.57656731758,0.13175355450236967,EDR 4
2018,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,69823569,Northwest,1446,48287.39211618257,0.13387649291732248,EDR 4
2018,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,11038114,Northwest,269,41033.88104089219,0.2739307535641548,EDR 4
2018,Food Manufacturing,EDR 4 - West Central,totwageYear,138027152,Northwest,2767,49883.322009396456,0.05836937031958654,EDR 4
2018,Agricultural Implement Manufacturing,EDR 4 - West Central,totwageYear,10423640,Northwest,188,55444.89361702128,0.3991507430997877,EDR 4
2018,Farm Product Raw Material Merchant Wholesalers,EDR 4 - West Central,totwageYear,41348075,Northwest,632,65424.16930379747,0.09424396063226961,EDR 4
2018,Farm Supplies Merchant Wholesalers,EDR 4 - West Central,totwageYear,37558861,Northwest,586,64093.61945392491,0.11202446950869814,EDR 4
2017,"Total, All Industries",EDR 4 - West Central,totwageYear,3578405617,Northwest,90036,39744.16474521303,0.032162859035114226,EDR 4
2017,Crop Production,EDR 4 - West Central,totwageYear,36898831,Northwest,961,38396.28616024974,0.12981223828177765,EDR 4
2017,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,66432766,Northwest,1409,47148.87579843861,0.12734996384671005,EDR 4
2017,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,10519516,Northwest,268,39251.92537313433,0.26403940886699506,EDR 4
2017,Food Manufacturing,EDR 4 - West Central,totwageYear,135524174,Northwest,2874,47155.24495476687,0.06057923359048944,EDR 4
2017,Agricultural Implement Manufacturing,EDR 4 - West Central,totwageYear,11019243,Northwest,197,55935.243654822334,0.41914893617021276,EDR 4
2017,Farm Product Raw Material Merchant Wholesalers,EDR 4 - West Central,totwageYear,39542762,Northwest,635,62272.066141732284,0.08747761399641824,EDR 4
2017,Farm Supplies Merchant Wholesalers,EDR 4 - West Central,totwageYear,37133295,Northwest,628,59129.450636942674,0.1300745650372825,EDR 4
2016,"Total, All Industries",EDR 4 - West Central,totwageYear,3429609246,Northwest,88636,38693.18613204567,0.032160566260505084,EDR 4
2016,Crop Production,EDR 4 - West Central,totwageYear,36289674,Northwest,956,37959.910041841,0.1347048048471185,EDR 4
2016,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,52572931,Northwest,1252,41991.158945686904,0.11743738861270049,EDR 4
2016,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,10612857,Northwest,273,38874.93406593407,0.2650485436893204,EDR 4
2016,Food Manufacturing,EDR 4 - West Central,totwageYear,129037709,Northwest,2738,47128.45471146823,0.059122022845544256,EDR 4
2016,Agricultural Implement Manufacturing,EDR 4 - West Central,totwageYear,10551869,Northwest,190,55536.152631578945,0.5066666666666667,EDR 4
2016,Farm Product Raw Material Merchant Wholesalers,EDR 4 - West Central,totwageYear,45663140,Northwest,759,60162.23978919631,0.10056976281966344,EDR 4
2016,Farm Supplies Merchant Wholesalers,EDR 4 - West Central,totwageYear,17955031,Northwest,382,47002.69895287958,0.08138048572645931,EDR 4
2015,"Total, All Industries",EDR 4 - West Central,totwageYear,3325958950,Northwest,87860,37855.21226951969,0.03232988998785329,EDR 4
2015,Crop Production,EDR 4 - West Central,totwageYear,35288385,Northwest,966,36530.41925465839,0.14129003949100483,EDR 4
2015,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,53029650,Northwest,1255,42254.701195219124,0.11611769059955589,EDR 4
2015,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,10569301,Northwest,277,38156.32129963899,0.28704663212435233,EDR 4
2015,Food Manufacturing,EDR 4 - West Central,totwageYear,119925374,Northwest,2675,44831.91551401869,0.05827759743796431,EDR 4
2015,Agricultural Implement Manufacturing,EDR 4 - West Central,totwageYear,2758248,Northwest,61,45217.18032786885,0.12525667351129363,EDR 4
2015,Farm Product Raw Material Merchant Wholesalers,EDR 4 - West Central,totwageYear,46321014,Northwest,759,61029.00395256917,0.09820157847069479,EDR 4
2015,Farm Supplies Merchant Wholesalers,EDR 4 - West Central,totwageYear,19701294,Northwest,408,48287.48529411765,0.09798270893371758,EDR 4
2014,"Total, All Industries",EDR 4 - West Central,totwageYear,3178473580,Northwest,87189,36454.98377088853,0.03259443297597053,EDR 4
2014,Crop Production,EDR 4 - West Central,totwageYear,32452645,Northwest,901,36018.473917869036,0.13778865269918947,EDR 4
2014,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,48214665,Northwest,1203,40078.690773067334,0.114877769289534,EDR 4
2014,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,10885421,Northwest,283,38464.3851590106,0.29758149316508936,EDR 4
2014,Food Manufacturing,EDR 4 - West Central,totwageYear,115045327,Northwest,2683,42879.361535594486,0.05883771929824561,EDR 4
2014,Agricultural Implement Manufacturing,EDR 4 - West Central,totwageYear,2739732,Northwest,64,42808.3125,0.13733905579399142,EDR 4
2014,Farm Product Raw Material Merchant Wholesalers,EDR 4 - West Central,totwageYear,45971696,Northwest,772,59548.82901554404,0.09957435831291113,EDR 4
2014,Farm Supplies Merchant Wholesalers,EDR 4 - West Central,totwageYear,16937615,Northwest,382,44339.306282722515,0.08931494037877016,EDR 4
2013,"Total, All Industries",EDR 4 - West Central,totwageYear,3018476742,Northwest,86324,34966.83126361151,0.03266225943347681,EDR 4
2013,Crop Production,EDR 4 - West Central,totwageYear,31308002,Northwest,924,33883.119047619046,0.1363435148295706,EDR 4
2013,Animal Production and Aquaculture,EDR 4 - West Central,totwageYear,40357333,Northwest,1140,35401.169298245615,0.11141516810007819,EDR 4
2013,Support Activities for Crop Production,EDR 4 - West Central,totwageYear,10544256,Northwest,278,37928.97841726619,0.29543039319872477,EDR 4
2013,Support Activities for Animal Production,EDR 4 - West Central,totwageYear,188953,Northwest,5,37790.6,0.02074688796680498,EDR 4
2013,Food Manufacturing,EDR 4 - West Central,totwageYear,112717694,Northwest,2691,41886.917131178,0.059295330850759095,EDR 4
