year,description,gross.sales,taxable.sales,sales.tax,use.tax,total.tax,number,naics
2017,"NEWSPAPER, PERIODICAL, BOOK, & DIRECTORY PUBLISHERS",711687495.00,41003857.00,2819033.00,128395.00,2947428.00,526,5111
2017,SOFTWARE PUBLISHERS,1368033052.00,396536188.00,27261859.00,168670.00,27430529.00,397,5112
2017,MOTION PICTURE & VIDEO INDUSTRIES,350696678.00,219476472.00,15173386.00,709669.00,15883055.00,473,5121
2017,SOUND RECORDING INDUSTRIES,11131079.00,2659155.00,182819.00,6318.00,189137.00,74,5122
2017,RADIO & TELEVISION BROADCASTING,240018534.00,83614111.00,5748480.00,294544.00,6043024.00,84,5151
2017,CABLE & OTHER SUBSCRIPTION PROGRAMMING,1438835335.00,1368415989.00,94078597.00,1361331.00,95439928.00,39,5152
2017,TELECOMMUNICATIONS,778935359.00,577746105.00,39720061.00,7804271.00,47524332.00,326,5170
2017,WIRED TELECOMMUNICATIONS CARRIERS,1011442015.00,947013922.00,65107217.00,760287.00,65867504.00,114,5171
2017,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),1078681464.00,1035948117.00,71221453.00,2171664.00,73393117.00,353,5172
2017,SATELLITE TELECOMMUNICATIONS,146713750.00,144064529.00,9904434.00,442783.00,10347217.00,15,5174
2017,OTHER TELECOMMUNICATIONS,865310728.00,710954656.00,48878140.00,207888.00,49086028.00,295,5179
2017,"DATA PROCESSING, HOSTING, & RELATED SERVICES",2852708286.00,441950682.00,30384134.00,500307.00,30884441.00,610,5182
2017,OTHER INFORMATION SERVICES,190259232.00,94415811.00,6491084.00,333331.00,6824415.00,89,5190
2017,OTHER INFORMATION SERVICES,2891768353.00,514126064.00,35363361.00,11248500.00,46611861.00,1145,5191
2017,MONETARY AUTHORITIES - CENTRAL BANK,232251.00,131262.00,9022.00,8101.00,17123.00,10,5211
2017,DEPOSITORY CREDIT INTERMEDIATION,939457257.00,128725482.00,8849885.00,4020429.00,12870314.00,468,5221
2017,NONDEPOSITORY CREDIT INTERMEDIATION,452517170.00,88473358.00,6082538.00,247456.00,6329994.00,238,5222
2017,ACTIVITIES RELATED TO CREDIT INTERMEDIATION,105414151.00,5941465.00,408470.00,67762.00,476232.00,103,5223
2017,SECURITIES & COMMODITY CONTRACTS INTERMEDIATION & BROKERAGE,117415190.00,7886532.00,542198.00,712519.00,1254717.00,111,5231
2017,OTHER FINANCIAL INVESTMENT ACTIVITIES,434200118.00,9222956.00,639125.00,429590.00,1068715.00,251,5239
2017,INSURANCE CARRIERS,1941511702.00,2439438.00,167712.00,4942608.00,5110320.00,108,5241
2017,"AGENCIES, BROKERAGES, & OTHER INSURANCE RELATED ACTIVITIES",780571769.00,20338356.00,1398266.00,650455.00,2048721.00,543,5242
2017,OTHER INVESTMENT POOLS & FUNDS,36615453.00,27502569.00,2030825.00,195106.00,2225931.00,43,5259
2017,REAL ESTATE,297675958.00,62270063.00,4289540.00,737296.00,5026836.00,472,5310
2017,LESSORS OF REAL ESTATE,443673518.00,110899588.00,7711447.00,549798.00,8261245.00,1421,5311
2017,OFFICES OF REAL ESTATE AGENTS & BROKERS,252620983.00,18005954.00,1244489.00,77551.00,1322040.00,337,5312
2017,ACTIVITIES RELATED TO REAL ESTATE,296299465.00,71359645.00,4978002.00,482149.00,5460151.00,556,5313
2017,RENTAL & LEASING SERVICES,3058147.00,3046284.00,209432.00,0.00,209432.00,5,5320
2017,AUTOMOTIVE EQUIPMENT RENTAL & LEASING,755564800.00,588237032.00,65847701.00,310654.00,66158355.00,525,5321
2017,CONSUMER GOODS RENTAL,887730557.00,466265882.00,32059638.00,288358.00,32347996.00,713,5322
2017,GENERAL RENTAL CENTERS,82634774.00,41108680.00,2830830.00,53514.00,2884344.00,91,5323
2017,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT RENTAL & LEASING,997332026.00,532460121.00,36627504.00,522682.00,37150186.00,674,5324
2017,LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),9159004.00,2318947.00,159421.00,308741.00,468162.00,30,5331
2017,LEGAL SERVICES,1176756758.00,3538464.00,243278.00,1202387.00,1445665.00,763,5411
2017,"ACCOUNTING, TAX PREPARATION, BOOKKEEPING, & PAYROLL SERVICES",1192351929.00,16432036.00,1129705.00,558696.00,1688401.00,927,5412
2017,"ARCHITECTURAL, ENGINEERING, & RELATED SERVICES",1652514296.00,55769425.00,3834148.00,1421554.00,5255702.00,947,5413
2017,SPECIALIZED DESIGN SERVICES,399564356.00,112428915.00,7731572.00,395740.00,8127312.00,1599,5414
2017,COMPUTER SYSTEMS DESIGN & RELATED SERVICES,4800993845.00,789424792.00,54273000.00,1144499.00,55417499.00,2104,5415
2017,"MANAGEMENT, SCIENTIFIC, & TECHNICAL CONSULTING SERVICES",2360014896.00,176615502.00,12144385.00,1827861.00,13972246.00,2073,5416
2017,SCIENTIFIC RESEARCH & DEVELOPMENT SERVICES,934658076.00,29988632.00,2061717.00,6662728.00,8724445.00,156,5417
2017,ADVERTISING & RELATED SERVICES,2198921102.00,74787591.00,5141670.00,921107.00,6062777.00,705,5418
2017,"OTHER PROFESSIONAL, SCIENTIFIC, & TECHNICAL SERVICES",2261622872.00,432050092.00,29727213.00,1889360.00,31616573.00,3936,5419
2017,MANAGEMENT OF COMPANIES & ENTERPRISES,100569635.00,3905017.00,268475.00,85825.00,354300.00,75,5510
2017,MANAGEMENT OF COMPANIES & ENTERPRISES,1455682685.00,184425022.00,12701671.00,920551.00,13622222.00,198,5511
2017,OFFICE ADMINISTRATIVE SERVICES,178742838.00,45896582.00,3221052.00,301513.00,3522565.00,120,5611
2017,FACILITIES SUPPORT SERVICES,58869386.00,24640882.00,1694063.00,18759.00,1712822.00,43,5612
2017,EMPLOYMENT SERVICES,370638181.00,3938579.00,270778.00,165669.00,436447.00,175,5613
2017,BUSINESS SUPPORT SERVICES,2573992928.00,292554276.00,20141448.00,9621939.00,29763387.00,1531,5614
2017,TRAVEL ARRANGEMENT & RESERVATION SERVICES,287409259.00,76137035.00,5236163.00,603658.00,5839821.00,137,5615
2017,INVESTIGATION & SECURITY SERVICES,467007008.00,253929768.00,17457693.00,1582283.00,19039976.00,444,5616
2017,SERVICES TO BUILDINGS & DWELLINGS,2449348064.00,1318252249.00,90631460.00,1627355.00,92258815.00,8012,5617
2017,OTHER SUPPORT SERVICES,393643559.00,130855493.00,8996631.00,318017.00,9314648.00,357,5619
2017,WASTE MANAGEMENT & REMEDIATION SERVICES,223993275.00,3117724.00,214344.00,166566.00,380910.00,82,5620
2017,WASTE COLLECTION,610496631.00,12564964.00,863850.00,453944.00,1317794.00,225,5621
2017,WASTE TREATMENT & DISPOSAL,47244356.00,2357963.00,162112.00,46159.00,208271.00,31,5622
2017,REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,188165848.00,17763329.00,1221223.00,201357.00,1422580.00,136,5629
2017,EDUCATIONAL SERVICES,210649164.00,3106461.00,214380.00,77418.00,291798.00,146,6110
2017,ELEMENTARY & SECONDARY SCHOOLS,211114394.00,20312903.00,1396514.00,47097.00,1443611.00,392,6111
2017,JUNIOR COLLEGES,6585604.00,3488744.00,239855.00,117.00,239972.00,7,6112
2017,"COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS",1283540407.00,57286846.00,3944655.00,139025.00,4083680.00,111,6113
2017,BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,38256977.00,7638343.00,525142.00,8787.00,533929.00,69,6114
2017,TECHNICAL & TRADE SCHOOLS,23659715.00,4175840.00,287311.00,13063.00,300374.00,65,6115
2017,OTHER SCHOOLS & INSTRUCTION,229166681.00,18609115.00,1283919.00,83759.00,1367678.00,588,6116
2017,EDUCATIONAL SUPPORT SERVICES,37851490.00,3769435.00,259143.00,19436.00,278579.00,117,6117
2017,OFFICES OF PHYSICIANS,3898888265.00,17363011.00,1193707.00,3725895.00,4919602.00,625,6211
2017,OFFICES OF DENTISTS,1241558410.00,5794963.00,398428.00,430356.00,828784.00,1149,6212
2017,OFFICES OF OTHER HEALTH PRACTITIONERS,1171816925.00,71506565.00,4916077.00,550847.00,5466924.00,3087,6213
2017,OUTPATIENT CARE CENTERS,1431759697.00,15504520.00,1065934.00,2230481.00,3296415.00,415,6214
2017,MEDICAL & DIAGNOSTIC LABORATORIES,434887778.00,13669313.00,939769.00,1972261.00,2912030.00,75,6215
2017,HOME HEALTH CARE SERVICES,496063597.00,6333880.00,436300.00,180354.00,616654.00,170,6216
2017,OTHER AMBULATORY HEALTH CARE SERVICES,261260703.00,11820938.00,812699.00,1114847.00,1927546.00,42,6219
2017,HOSPITALS,1063985672.00,27450405.00,1887216.00,276918.00,2164134.00,49,6220
2017,GENERAL MEDICAL & SURGICAL HOSPITALS,4638620208.00,59047184.00,4059503.00,892284.00,4951787.00,97,6221
2017,NURSING & RESIDENTIAL CARE FACILITIES,168277305.00,3007334.00,206761.00,37330.00,244091.00,133,6230
2017,NURSING CARE FACILITIES,397858169.00,7313960.00,507095.00,93536.00,600631.00,209,6231
2017,"RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES",88850817.00,1306577.00,89827.00,12438.00,102265.00,35,6232
2017,COMMUNITY CARE FACILITIES FOR THE ELDERLY,253055237.00,5070411.00,356380.00,68376.00,424756.00,176,6233
2017,OTHER RESIDENTIAL CARE FACILITIES,114694766.00,931646.00,64489.00,15744.00,80233.00,55,6239
2017,INDIVIDUAL & FAMILY SERVICES,63389265.00,7253335.00,506536.00,14288.00,520824.00,192,6241
2017,"COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES",26065210.00,1679446.00,115457.00,1611.00,117068.00,31,6242
2017,VOCATIONAL REHABILITATION SERVICES,114236378.00,9543973.00,656155.00,4946.00,661101.00,88,6243
2017,CHILD DAY CARE SERVICES,218147475.00,410439.00,28213.00,54402.00,82615.00,215,6244
2017,"PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES",14204710.00,5918234.00,423424.00,206794.00,630218.00,79,7110
2017,PERFORMING ARTS COMPANIES,49559392.00,36773310.00,2645749.00,52901.00,2698650.00,222,7111
2017,SPECTATOR SPORTS,343103188.00,309575100.00,21307509.00,420439.00,21727948.00,167,7112
2017,"PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS",136578140.00,116061201.00,8025860.00,152305.00,8178165.00,178,7113
2017,"AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES",11493142.00,2885693.00,229932.00,8126.00,238058.00,38,7114
2017,"INDEPENDENT ARTISTS, WRITERS, & PERFORMERS",58335151.00,15400456.00,1058807.00,20225.00,1079032.00,2644,7115
2017,"MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS",44084048.00,33394653.00,2306337.00,42527.00,2348864.00,194,7121
2017,AMUSEMENT PARKS & ARCADES,35210211.00,27634986.00,1921224.00,225186.00,2146410.00,70,7131
2017,GAMBLING INDUSTRIES,666695449.00,617801058.00,40664457.00,265472.00,40929929.00,22,7132
2017,OTHER AMUSEMENT & RECREATION INDUSTRIES,1451047430.00,1094648910.00,77526256.00,1027597.00,78553853.00,2392,7139
2017,TRAVELER ACCOMMODATION,2426523505.00,2209086576.00,154159621.00,1609159.00,155768780.00,2111,7211
2017,RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,75097671.00,44224066.00,3076829.00,129704.00,3206533.00,378,7212
2017,ROOMING & BOARDING HOUSES,8256000.00,3225321.00,221858.00,6257.00,228115.00,56,7213
2017,FOOD SERVICES & DRINKING PLACES,4490524.00,4342626.00,312113.00,455.00,312568.00,11,7220
2017,FULL-SERVICE RESTAURANTS,5089592622.00,4904008223.00,359920439.00,5341264.00,365261703.00,4752,7221
2017,LIMITED-SERVICE EATING PLACES,3380811024.00,3253509114.00,224688407.00,1493433.00,226181840.00,4370,7222
2017,SPECIAL FOOD SERVICES,723938756.00,472381747.00,34218695.00,346656.00,34565351.00,1350,7223
2017,DRINKING PLACES (ALCOHOLIC BEVERAGES),801998691.00,772170281.00,63162296.00,334563.00,63496859.00,1403,7224
2017,REPAIR & MAINTENANCE,6300600.00,61746.00,4244.00,7076.00,11320.00,4,8110
2017,AUTOMOTIVE REPAIR & MAINTENANCE,2387044610.00,1103823923.00,75934366.00,1338973.00,77273339.00,4970,8111
2017,ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,211608002.00,46101807.00,3169502.00,480428.00,3649930.00,580,8112
2017,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,601975179.00,132015074.00,9076068.00,818559.00,9894627.00,717,8113
2017,PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,525596303.00,165220189.00,11359126.00,522875.00,11882001.00,2220,8114
2017,PERSONAL CARE SERVICES,676067211.00,206150517.00,14174383.00,766018.00,14940401.00,4975,8121
2017,DEATH CARE SERVICES,161980102.00,10598314.00,728646.00,23733.00,752379.00,252,8122
2017,DRYCLEANING & LAUNDRY SERVICES,331802402.00,237923220.00,16357215.00,383967.00,16741182.00,486,8123
2017,OTHER PERSONAL SERVICES,874999688.00,498706423.00,34384492.00,1120618.00,35505110.00,3178,8129
2017,"RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS",43540182.00,4368167.00,314871.00,17916.00,332787.00,159,8130
2017,RELIGIOUS ORGANIZATIONS,72791624.00,9957499.00,684631.00,15447.00,700078.00,422,8131
2017,GRANTMAKING & GIVING SERVICES,66503107.00,4488365.00,324164.00,7200.00,331364.00,111,8132
2017,SOCIAL ADVOCACY ORGANIZATIONS,88515918.00,5654851.00,421597.00,7397.00,428994.00,141,8133
2017,CIVIC & SOCIAL ORGANIZATIONS,239959228.00,138637780.00,11277959.00,172598.00,11450557.00,1009,8134
2017,"BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS",297156646.00,35258734.00,2513186.00,142501.00,2655687.00,405,8139
2017,PRIVATE HOUSEHOLDS,4552499.00,1447782.00,99537.00,13717.00,113254.00,72,8141
2017,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",1272315.00,135049.00,9283.00,8.00,9291.00,7,9210
2017,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",2236382798.00,280815517.00,19543095.00,28913716.00,48456811.00,703,9211
2017,"JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES",12752668.00,772113.00,54467.00,10333.00,64800.00,18,9221
2017,ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,19927818.00,992025.00,68202.00,11204.00,79406.00,19,9231
2017,ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,136979358.00,73308385.00,5039952.00,57933.00,5097885.00,58,9241
2017,"ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT",1120035.00,113644.00,7813.00,2418.00,10231.00,6,9251
2017,ADMINISTRATION OF ECONOMIC PROGRAMS,72808451.00,47646906.00,3275727.00,57545.00,3333272.00,21,9261
2017,NATIONAL SECURITY & INTERNATIONAL AFFAIRS,1795703.00,31790.00,2629.00,0.00,2629.00,10,9281
2017,UNDESIGNATED/SUPPRESSED,77210555.00,27411202.00,1885180.00,161865.00,2047045.00,48,9999
2017,Total,360407719330.00,79746166093.00,5597389501.00,367782504.00,5965172005.00,166010,Total
2003,CROP PRODUCTION,609794966.00,23719196.00,1546786.00,176641.00,1723427.00,429,1110
2003,OILSEED & GRAIN FARMING,9691096.00,275618.00,17916.00,568.00,18484.00,28,1111
2003,VEGETABLE & MELON FARMING,7469726.00,1511423.00,98243.00,372.00,98615.00,12,1112
2003,FRUIT & TREE NUT FARMING,23878706.00,402183.00,26142.00,0.00,26142.00,8,1113
2003,"GREENHOUSE, NURSERY, & FLORICULTURE PRODUCTION",108933295.00,49679126.00,3229141.00,120044.00,3349185.00,90,1114
2003,OTHER CROP FARMING,26913371.00,3414592.00,225136.00,2965.00,228101.00,21,1119
2003,ANIMAL PRODUCTION,188009038.00,1104826.00,72516.00,60045.00,132561.00,170,1120
2003,CATTLE RANCHING & FARMING,9736509.00,56346.00,3663.00,22.00,3685.00,19,1121
2003,HOG & PIG FARMING,24447603.00,234441.00,15238.00,1123.00,16361.00,16,1122
2003,POULTRY & EGG PRODUCTION,37034393.00,1153767.00,76432.00,133933.00,210365.00,8,1123
2003,OTHER ANIMAL PRODUCTION,3963751.00,154160.00,10019.00,356.00,10375.00,15,1129
2003,FORESTRY & LOGGING,10623390.00,3012949.00,195845.00,3482.00,199327.00,102,1130
2003,FOREST NURSERIES & GATHERING OF FOREST PRODUCTS,730112.00,249028.00,16187.00,0.00,16187.00,4,1132
2003,LOGGING,30325130.00,455668.00,29620.00,4417.00,34037.00,22,1133
2003,"FISHING, HUNTING & TRAPPING",5306334.00,3655096.00,238274.00,3562.00,241836.00,39,1140
2003,HUNTING & TRAPPING,1999956.00,1773330.00,115568.00,0.00,115568.00,9,1142
2003,SUPPORT ACTIVITIES FOR AGRICULTURE & FORESTRY,441575648.00,5467352.00,355382.00,20691.00,376073.00,117,1150
2003,SUPPORT ACTIVITIES FOR CROP PRODUCTION,145601615.00,3800401.00,247022.00,8090.00,255112.00,59,1151
2003,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,92102378.00,1780266.00,115715.00,18913.00,134628.00,61,1152
2003,SUPPORT ACTIVITIES FOR FORESTRY,3960551.00,1611546.00,104753.00,45.00,104798.00,13,1153
2003,OIL AND GAS EXTRACTION,34720330.00,956424.00,62167.00,113325.00,175492.00,14,2111
2003,METAL ORE MINING,61631925.00,2155076.00,140080.00,12594120.00,12734200.00,8,2122
2003,NONMETALLIC MINERAL MINING & QUARRYING,285568260.00,120347672.00,7822581.00,263788.00,8086369.00,145,2123
2003,SUPPORT ACTIVITIES FOR MINING,4056469.00,793391.00,51571.00,478.00,52049.00,7,2131
2003,UTILITIES,386501146.00,145246090.00,9494841.00,717296.00,10212137.00,103,2210
2003,"ELECTRIC POWER GENERATION, TRANSMISSION & DISTRIBUTION",5505388767.00,2450008130.00,159250529.00,4636411.00,163886940.00,92,2211
2003,NATURAL GAS DISTRIBUTION,3399434101.00,457613091.00,29744860.00,2341956.00,32086816.00,150,2212
2003,"WATER, SEWAGE & OTHER SYSTEMS",103607024.00,18119203.00,1177772.00,72124.00,1249896.00,67,2213
2003,CONSTRUCTION OF BUILDINGS,2677098118.00,55122876.00,3574874.00,2553232.00,6128106.00,1359,2360
2003,RESIDENTIAL BUILDING CONSTRUCTION,35059718.00,1631848.00,104076.00,184966.00,289042.00,110,2361
2003,NONRESIDENTIAL BUILDING CONSTRUCTION,234771056.00,1556923.00,101200.00,86646.00,187846.00,21,2362
2003,HEAVY & CIVIL ENGINEERING CONSTRUCTION,646599782.00,85781270.00,5575792.00,3344309.00,8920101.00,280,2370
2003,UTILITY SYSTEM CONSTRUCTION,13706667.00,2876458.00,186971.00,340522.00,527493.00,12,2371
2003,"HIGHWAY, STREET, & BRIDGE CONSTRUCTION",4984915.00,2645255.00,171938.00,28053.00,199991.00,9,2373
2003,OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION,12870375.00,2188269.00,142239.00,40631.00,182870.00,18,2379
2003,SPECIALTY TRADE CONTRACTORS,3603610602.00,283576191.00,18433095.00,10782841.00,29215936.00,3592,2380
2003,"FOUNDATION, STRUCTURE, & BUILDING EXTERIOR CONTRACTORS",45229847.00,2794191.00,181623.00,31182.00,212805.00,58,2381
2003,BUILDING EQUIPMENT CONTRACTORS,237534798.00,10193303.00,662566.00,521487.00,1184053.00,174,2382
2003,BUILDING FINISHING CONTRACTORS,30776016.00,1021189.00,66377.00,76384.00,142761.00,83,2383
2003,OTHER SPECIALTY TRADE CONTRACTORS,191643712.00,26521437.00,1722566.00,1074891.00,2797457.00,199,2389
2003,FOOD MANUFACTURING,2793165885.00,31631837.00,2056071.00,3630511.00,5686582.00,167,3110
2003,ANIMAL FOOD MANUFACTURING,193157434.00,1735111.00,112781.00,75731.00,188512.00,21,3111
2003,GRAIN & OILSEED MILLING,54072971.00,2302103.00,149636.00,1408315.00,1557951.00,13,3112
2003,SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,123993009.00,17738779.00,1153460.00,326916.00,1480376.00,191,3113
2003,FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,555958246.00,1068221.00,69436.00,380173.00,449609.00,17,3114
2003,DAIRY PRODUCT MANUFACTURING,585545410.00,844023.00,54858.00,549798.00,604656.00,12,3115
2003,ANIMAL SLAUGHTERING & PROCESSING,58890785.00,715140.00,46485.00,187310.00,233795.00,17,3116
2003,BAKERIES & TORTILLA MANUFACTURING,116671504.00,4174939.00,273916.00,81410.00,355326.00,73,3118
2003,OTHER FOOD MANUFACTURING,355996661.00,1372957.00,89243.00,275909.00,365152.00,28,3119
2003,BEVERAGE MANUFACTURING,140429952.00,7162178.00,473966.00,226101.00,700067.00,18,3121
2003,TEXTILE MILLS,66824320.00,10622259.00,690443.00,5633.00,696076.00,62,3130
2003,FABRIC MILLS,11915619.00,2175.00,141.00,48548.00,48689.00,4,3132
2003,"TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS",10819735.00,391502.00,25448.00,533.00,25981.00,10,3133
2003,TEXTILE PRODUCT MILLS,20151402.00,1162550.00,75564.00,211.00,75775.00,6,3140
2003,TEXTILE FURNISHINGS MILLS,7969732.00,3232749.00,210131.00,1314.00,211445.00,20,3141
2003,OTHER TEXTILE PRODUCT MILLS,157088556.00,3737133.00,242915.00,102608.00,345523.00,50,3149
2003,APPAREL MANUFACTURING,48062818.00,4164127.00,270673.00,1647.00,272320.00,111,3150
2003,CUT & SEW APPAREL MANUFACTURING,46109085.00,2297570.00,149342.00,12862.00,162204.00,37,3152
2003,APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,37473623.00,310242.00,20163.00,12662.00,32825.00,19,3159
2003,LEATHER & ALLIED PRODUCT MANUFACTURING,11072171.00,4071680.00,264658.00,114052.00,378710.00,19,3160
2003,LEATHER & HIDE TANNING & FINISHING,24670310.00,19451.00,1264.00,42021.00,43285.00,4,3161
2003,FOOTWEAR MANUFACTURING,16008326.00,140390.00,9125.00,2776.00,11901.00,4,3162
2003,OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,1950103.00,177874.00,11561.00,453.00,12014.00,11,3169
2003,WOOD PRODUCT MANUFACTURING,2332561743.00,198668137.00,12913544.00,2115178.00,15028722.00,515,3210
2003,SAWMILLS & WOOD PRESERVATION,9443209.00,1371766.00,89169.00,7973.00,97142.00,12,3211
2003,"VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING",123624554.00,25217188.00,1639114.00,28120.00,1667234.00,32,3212
2003,OTHER WOOD PRODUCT MANUFACTURING,388295384.00,77796879.00,5017701.00,249950.00,5267651.00,132,3219
2003,PAPER MANUFACTURING,1775949781.00,74879133.00,4867154.00,13208724.00,18075878.00,84,3220
2003,"PULP, PAPER, & PAPERBOARD MILLS",110121799.00,712471.00,46311.00,59231.00,105542.00,7,3221
2003,CONVERTED PAPER PRODUCT MANUFACTURING,628449731.00,12035802.00,782324.00,614126.00,1396450.00,52,3222
2003,PRINTING & RELATED SUPPORT ACTIVITIES,3318121399.00,480360545.00,31223515.00,3512202.00,34735717.00,1247,3231
2003,PETROLEUM & COAL PRODUCTS MANUFACTURING,82719540.00,55680944.00,3619257.00,3195553.00,6814810.00,18,3240
2003,PETROLEUM & COAL PRODUCTS MANUFACTURING,157264782.00,81952317.00,5326901.00,76277.00,5403178.00,9,3241
2003,CHEMICAL MANUFACTURING,2052723689.00,36654991.00,2382582.00,505108.00,2887690.00,177,3250
2003,BASIC CHEMICAL MANUFACTURING,152348358.00,6220604.00,404339.00,95639.00,499978.00,31,3251
2003,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING",7585043.00,463506.00,30127.00,2061.00,32188.00,4,3252
2003,"PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING",205626255.00,1168029.00,75921.00,5834.00,81755.00,9,3253
2003,PHARMACEUTICAL & MEDICINE MANUFACTURING,1144820632.00,1780736.00,115751.00,1333069.00,1448820.00,33,3254
2003,"PAINT, COATING, & ADHESIVE MANUFACTURING",35464679.00,3327699.00,216303.00,16562.00,232865.00,18,3255
